incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,duration_phase,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC10000071,C,24/3/2016 19:00,False,3,0,13,False,Caller 4647,Opened by  59,11/3/2016 11:13,?,?,Updated by 908,Phone,Location 93,Category 44,Subcategory 59,Symptom 252,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,17/3/2016 12:48,24/3/2016 19:00,0.0,2.0,2.0,2.0,211.7515666538518
INC10000072,R,25/4/2016 16:30,True,2,0,0,True,Caller 5561,Opened by  62,25/4/2016 16:30,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,?,30/4/2016 17:07,120.62,2.0,2.0,2.0,211.7515666538518
INC10000072,C,30/4/2016 17:07,False,2,0,1,True,Caller 5561,Opened by  62,25/4/2016 16:30,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 275,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 32,?,30/4/2016 17:07,0.0,2.0,2.0,2.0,211.7515666538518
INC10000073,R,15/3/2016 14:57,True,2,0,0,True,Caller 3224,Opened by  17,15/3/2016 14:57,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 19:01,220.07,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000073,C,24/3/2016 19:01,False,2,0,1,False,Caller 3224,Opened by  17,15/3/2016 14:57,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 19:01,0.0,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000074,N,13/5/2016 08:05,True,0,0,0,True,Caller 385,Opened by  501,13/5/2016 08:05,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,13/5/2016 08:21,18/5/2016 09:07,0.22,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000074,A,13/5/2016 08:18,True,0,0,1,True,Caller 385,Opened by  501,13/5/2016 08:05,?,?,Updated by 915,Phone,Location 161,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,13/5/2016 08:21,18/5/2016 09:07,0.05,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000074,R,13/5/2016 08:21,True,0,0,2,True,Caller 385,Opened by  501,13/5/2016 08:05,?,?,Updated by 915,Phone,Location 161,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,13/5/2016 08:21,18/5/2016 09:07,120.77,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000074,C,18/5/2016 09:07,False,0,0,3,True,Caller 385,Opened by  501,13/5/2016 08:05,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,13/5/2016 08:21,18/5/2016 09:07,0.0,1.4999613476140339,1.4999613476140339,1.4999613476140339,125.4053467119021
INC10000075,A,3/3/2016 11:30,True,3,0,0,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,844.82,2.0,2.0,2.0,204.58648277817423
INC10000075,W,7/4/2016 16:19,True,3,0,12,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,1949.27,2.0,2.0,2.0,204.58648277817423
INC10000075,W,27/6/2016 21:35,True,3,0,40,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,180.08,2.0,2.0,2.0,204.58648277817423
INC10000075,W,5/7/2016 09:40,True,3,0,43,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,73.28,2.0,2.0,2.0,204.58648277817423
INC10000075,W,8/7/2016 10:57,True,3,0,44,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,459.17,2.0,2.0,2.0,204.58648277817423
INC10000075,A,27/7/2016 14:07,True,3,0,51,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,1.03,2.0,2.0,2.0,204.58648277817423
INC10000075,A,27/7/2016 15:09,True,3,0,52,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,True,False,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,0.0,2.0,2.0,2.0,204.58648277817423
INC10000075,A,27/7/2016 15:09,True,3,0,53,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,True,True,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,6.63,2.0,2.0,2.0,204.58648277817423
INC10000075,R,27/7/2016 21:47,True,3,0,54,True,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 783,Phone,Location 204,Category 45,Subcategory 47,?,?,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,True,True,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,120.22,2.0,2.0,2.0,204.58648277817423
INC10000075,C,1/8/2016 22:00,False,3,0,55,False,Caller 2330,Opened by  441,3/3/2016 11:26,Created by 182,3/3/2016 11:30,Updated by 908,Phone,Location 204,Category 45,Subcategory 47,?,?,1 - High,1 - High,1 - Critical,Group 31,Resolver 207,True,True,Do Not Notify,Problem ID  246,?,?,?,code 6,Resolved by 188,27/7/2016 21:47,1/8/2016 22:00,0.0,2.0,2.0,2.0,204.58648277817423
INC10000076,A,29/4/2016 14:12,True,0,0,0,True,Caller 5113,Opened by  55,29/4/2016 14:12,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,29/4/2016 14:21,4/5/2016 15:07,0.15,2.0,2.0,2.0,204.58648277817423
INC10000076,R,29/4/2016 14:21,True,0,0,1,True,Caller 5113,Opened by  55,29/4/2016 14:12,?,?,Updated by 129,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,29/4/2016 14:21,4/5/2016 15:07,120.77,2.0,2.0,2.0,204.58648277817423
INC10000076,C,4/5/2016 15:07,False,0,0,2,True,Caller 5113,Opened by  55,29/4/2016 14:12,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,Symptom 506,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 27,29/4/2016 14:21,4/5/2016 15:07,0.0,2.0,2.0,2.0,204.58648277817423
INC10000077,N,16/5/2016 08:14,True,0,0,0,True,Caller 3099,Opened by  17,16/5/2016 08:14,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 11,16/5/2016 08:21,21/5/2016 09:07,0.12,2.0,2.0,2.0,707.509610116636
INC10000077,R,16/5/2016 08:21,True,0,0,1,True,Caller 3099,Opened by  17,16/5/2016 08:14,?,?,Updated by 44,Phone,Location 204,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,16/5/2016 08:21,21/5/2016 09:07,120.77,2.0,2.0,2.0,707.509610116636
INC10000077,C,21/5/2016 09:07,False,0,0,2,True,Caller 3099,Opened by  17,16/5/2016 08:14,?,?,Updated by 908,Phone,Location 204,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 11,16/5/2016 08:21,21/5/2016 09:07,0.0,2.0,2.0,2.0,707.509610116636
INC10000078,N,5/5/2016 16:02,True,27,0,0,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,0.05,2.0,2.0,2.0,707.509610116636
INC10000078,N,5/5/2016 16:05,True,27,0,1,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 429,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,0.07,2.0,2.0,2.0,707.509610116636
INC10000078,N,5/5/2016 16:09,True,27,0,2,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 429,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,0.07,2.0,2.0,2.0,707.509610116636
INC10000078,N,5/5/2016 16:13,True,27,0,3,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 429,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,20.47,2.0,2.0,2.0,707.509610116636
INC10000078,N,6/5/2016 12:41,True,27,0,4,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 533,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,0.0,2.0,2.0,2.0,707.509610116636
INC10000078,N,6/5/2016 12:41,True,27,0,5,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 533,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,73.57,2.0,2.0,2.0,707.509610116636
INC10000078,R,9/5/2016 14:15,True,27,0,7,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 467,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,120.87,2.0,2.0,2.0,707.509610116636
INC10000078,C,14/5/2016 15:07,False,27,0,8,True,Caller 3035,Opened by  221,5/5/2016 16:02,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 126,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 114,9/5/2016 14:15,14/5/2016 15:07,0.0,2.0,2.0,2.0,707.509610116636
INC10000079,R,27/3/2016 17:33,True,3,0,0,True,Caller 683,Opened by  500,27/3/2016 17:33,?,?,Updated by 908,Phone,Location 190,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 211,?,1/4/2016 17:59,120.43,2.0,2.0,2.0,137.68126779825968
INC10000079,C,1/4/2016 17:59,False,3,0,1,True,Caller 683,Opened by  500,27/3/2016 17:33,?,?,Updated by 908,Phone,Location 190,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 211,?,1/4/2016 17:59,0.0,2.0,2.0,2.0,137.68126779825968
INC10000080,N,9/3/2016 07:29,True,0,0,0,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,0.62,2.0,2.0,2.0,137.68126779825968
INC10000080,A,9/3/2016 08:06,True,0,0,1,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 44,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,9.68,2.0,2.0,2.0,137.68126779825968
INC10000080,A,9/3/2016 17:47,True,0,0,2,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 131,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,16.03,2.0,2.0,2.0,137.68126779825968
INC10000080,A,10/3/2016 09:49,True,0,0,3,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 60,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,0.0,2.0,2.0,2.0,137.68126779825968
INC10000080,W,10/3/2016 09:49,True,0,0,4,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 60,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,194.47,2.0,2.0,2.0,137.68126779825968
INC10000080,W,18/3/2016 12:17,True,0,0,7,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 573,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,74.28,2.0,2.0,2.0,137.68126779825968
INC10000080,W,21/3/2016 14:34,True,0,0,9,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 573,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,0.0,2.0,2.0,2.0,137.68126779825968
INC10000080,R,21/3/2016 14:34,True,0,0,10,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 573,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,120.42,2.0,2.0,2.0,137.68126779825968
INC10000080,C,26/3/2016 14:59,False,0,0,11,True,Caller 875,Opened by  131,9/3/2016 07:29,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:34,26/3/2016 14:59,0.0,2.0,2.0,2.0,137.68126779825968
INC10000081,N,27/4/2016 17:29,True,0,0,0,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 214,Phone,Location 161,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,0.0,2.0,2.0,2.0,123.92972170282104
INC10000081,N,27/4/2016 17:29,True,0,0,1,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 214,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,0.0,2.0,2.0,2.0,123.92972170282104
INC10000081,N,27/4/2016 17:29,True,0,0,2,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 214,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,0.02,2.0,2.0,2.0,123.92972170282104
INC10000081,N,27/4/2016 17:30,True,0,0,3,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 214,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,15.23,2.0,2.0,2.0,123.92972170282104
INC10000081,N,28/4/2016 08:44,True,0,0,4,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 402,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,33.88,2.0,2.0,2.0,123.92972170282104
INC10000081,N,29/4/2016 18:37,True,0,0,5,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 44,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,40.27,2.0,2.0,2.0,123.92972170282104
INC10000081,A,1/5/2016 10:53,True,0,0,6,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 332,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,23.8,2.0,2.0,2.0,123.92972170282104
INC10000081,R,2/5/2016 10:41,True,0,0,7,True,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 974,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,120.43,2.0,2.0,2.0,123.92972170282104
INC10000081,C,7/5/2016 11:07,False,0,0,8,False,Caller 3653,Opened by  108,27/4/2016 17:18,Created by 52,27/4/2016 17:29,Updated by 908,Phone,Location 161,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 227,2/5/2016 10:41,7/5/2016 11:07,0.0,2.0,2.0,2.0,123.92972170282104
INC10000082,N,2/3/2016 11:47,True,0,0,0,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,16.08,2.0,2.0,2.0,172.90599483976618
INC10000082,N,3/3/2016 03:52,True,0,0,1,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 727,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,0.02,2.0,2.0,2.0,172.90599483976618
INC10000082,W,3/3/2016 03:53,True,0,0,2,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 727,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,156.85,2.0,2.0,2.0,172.90599483976618
INC10000082,W,9/3/2016 16:44,True,0,0,5,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 429,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,14.75,2.0,2.0,2.0,172.90599483976618
INC10000082,W,10/3/2016 07:29,True,0,0,6,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 44,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,145.15,2.0,2.0,2.0,172.90599483976618
INC10000082,W,16/3/2016 08:38,True,0,0,9,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 44,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,26.2,2.0,2.0,2.0,172.90599483976618
INC10000082,R,17/3/2016 10:50,True,0,0,10,True,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 44,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,176.15,2.0,2.0,2.0,172.90599483976618
INC10000082,C,24/3/2016 18:59,False,0,0,11,False,Caller 2783,?,2/3/2016 11:47,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 106,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:50,24/3/2016 18:59,0.0,2.0,2.0,2.0,172.90599483976618
INC10000083,N,1/4/2016 10:11,True,2,0,0,True,Caller 964,Opened by  8,1/4/2016 10:11,?,?,Updated by 908,Phone,Location 93,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 5,1/4/2016 10:28,6/4/2016 10:59,0.28,2.0,2.0,2.0,350.0110244568063
INC10000083,R,1/4/2016 10:28,True,2,0,1,True,Caller 964,Opened by  8,1/4/2016 10:11,?,?,Updated by 21,Phone,Location 93,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,1/4/2016 10:28,6/4/2016 10:59,120.52,2.0,2.0,2.0,350.0110244568063
INC10000083,C,6/4/2016 10:59,False,2,0,2,True,Caller 964,Opened by  8,1/4/2016 10:11,?,?,Updated by 908,Phone,Location 93,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,1/4/2016 10:28,6/4/2016 10:59,0.0,2.0,2.0,2.0,350.0110244568063
INC10000084,A,17/3/2016 18:57,True,6,0,0,True,Caller 1211,Opened by  58,17/3/2016 18:57,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 82,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 220,4/4/2016 10:15,9/4/2016 10:59,114.83,2.0,2.0,2.0,350.0110244568063
INC10000084,W,22/3/2016 13:47,True,6,0,2,True,Caller 1211,Opened by  58,17/3/2016 18:57,?,?,Updated by 958,Phone,Location 161,Category 53,Subcategory 82,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,False,False,Do Not Notify,?,?,?,?,code 8,Resolved by 220,4/4/2016 10:15,9/4/2016 10:59,2.22,2.0,2.0,2.0,350.0110244568063
