incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC0003254,C,24/3/2016 18:40,False,0.0,0.0,1.0,False,Caller 5556,Opened by  17,7/3/2016 10:35,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 18:40,2.0,2.0,2.0,416.08
INC0003260,C,24/3/2016 18:40,False,1.0,0.0,3.0,False,Caller 5596,Opened by  62,7/3/2016 10:37,Created by 33,7/3/2016 10:40,Updated by 908,Phone,Location 51,Category 43,Subcategory 105,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/3/2016 11:55,24/3/2016 18:40,2.0,2.0,2.0,416.0
INC0003278,C,24/3/2016 18:40,False,0.0,0.0,2.0,False,Caller 4162,Opened by  59,7/3/2016 10:48,Created by 34,7/3/2016 10:58,Updated by 908,Phone,Location 204,Category 42,Subcategory 106,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/3/2016 12:05,24/3/2016 18:40,2.0,2.0,2.0,415.7
INC0003280,C,24/3/2016 18:40,False,2.0,0.0,4.0,False,Caller 994,Opened by  17,7/3/2016 10:49,Created by 10,7/3/2016 10:54,Updated by 908,Phone,Location 204,Category 61,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 117,8/3/2016 10:46,24/3/2016 18:40,2.0,2.0,3.0,415.77
INC0003284,C,24/3/2016 18:59,False,2.0,0.0,9.0,False,Caller 720,Opened by  59,7/3/2016 10:51,Created by 34,7/3/2016 10:56,Updated by 908,Phone,Location 55,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,18/3/2016 14:02,24/3/2016 18:59,2.0,2.0,2.0,416.05
INC0003285,C,8/5/2016 12:07,False,1.0,0.0,24.0,False,Caller 3986,Opened by  59,7/3/2016 10:52,?,?,Updated by 908,Phone,Location 179,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/5/2016 11:23,8/5/2016 12:07,2.0,2.0,2.0,1489.2400000000002
INC0003289,C,24/3/2016 18:50,False,0.0,0.0,4.0,False,Caller 1856,Opened by  468,7/3/2016 10:55,Created by 188,7/3/2016 10:59,Updated by 908,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,10/3/2016 16:35,24/3/2016 18:50,2.0,2.0,2.0,415.85
INC0003295,C,4/4/2016 09:59,False,0.0,0.0,4.0,False,Caller 4962,Opened by  468,7/3/2016 11:00,Created by 188,7/3/2016 11:02,Updated by 908,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,30/3/2016 09:29,4/4/2016 09:59,2.0,2.0,2.0,670.95
INC0003296,C,24/3/2016 18:50,False,4.0,0.0,7.0,False,Caller 993,Opened by  17,7/3/2016 11:01,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 130,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 103,10/3/2016 14:02,24/3/2016 18:50,2.0,2.0,2.0,415.82
INC0003297,C,24/3/2016 18:50,False,4.0,0.0,8.0,False,Caller 390,?,7/3/2016 11:01,Created by 89,7/3/2016 11:06,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 121,14/3/2016 14:25,24/3/2016 18:50,2.0,2.0,2.0,415.74
INC0003300,C,31/7/2016 14:00,False,0.0,1.0,58.0,False,Caller 4559,Opened by  468,7/3/2016 11:02,Created by 188,7/3/2016 11:04,Updated by 908,Phone,Location 143,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 182,26/7/2016 13:38,31/7/2016 14:00,2.0,2.0,2.0,3506.93
INC0003316,C,23/5/2016 11:07,False,3.0,0.0,5.0,False,Caller 794,Opened by  501,7/3/2016 11:09,Created by 216,7/3/2016 11:20,Updated by 908,Phone,Location 143,Category 42,Subcategory 224,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 14,Resolver 251,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 229,10/3/2016 10:26,23/5/2016 11:07,2.0,2.0,2.0,1847.78
INC0003317,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 2365,Opened by  17,7/3/2016 11:10,Created by 10,7/3/2016 11:16,Updated by 908,Phone,Location 161,Category 42,Subcategory 31,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 22,7/3/2016 11:45,24/3/2016 18:41,2.0,2.0,2.0,415.41
INC0003320,C,24/3/2016 18:59,False,1.0,0.0,12.0,False,Caller 3107,Opened by  59,7/3/2016 11:12,Created by 34,7/3/2016 11:19,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 53,17/3/2016 11:51,24/3/2016 18:59,2.0,2.0,1.0,415.66
INC0003325,C,24/3/2016 18:59,False,1.0,0.0,10.0,False,Caller 1965,Opened by  59,7/3/2016 11:14,Created by 34,7/3/2016 11:17,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,15/3/2016 17:00,24/3/2016 18:59,2.0,2.0,1.0,415.68999999999994
INC0003326,C,24/3/2016 18:50,False,0.0,0.0,3.0,False,Caller 2863,Opened by  301,7/3/2016 11:15,Created by 129,7/3/2016 11:21,Updated by 908,Phone,Location 143,Category 19,Subcategory 289,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,10/3/2016 15:39,24/3/2016 18:50,2.0,2.0,2.0,415.48
INC0003337,C,24/3/2016 18:41,False,0.0,0.0,6.0,False,Caller 419,?,7/3/2016 11:20,Created by 89,7/3/2016 11:25,Updated by 908,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 22,9/3/2016 14:43,24/3/2016 18:41,2.0,2.0,2.0,415.27000000000004
INC0003345,C,24/3/2016 18:59,False,0.0,0.0,6.0,False,Caller 4475,Opened by  70,7/3/2016 11:25,Created by 47,7/3/2016 11:27,Updated by 908,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,15/3/2016 14:26,24/3/2016 18:59,2.0,2.0,2.0,415.53000000000003
INC0003348,C,10/4/2016 10:59,False,0.0,0.0,12.0,False,Caller 363,Opened by  468,7/3/2016 11:27,Created by 188,7/3/2016 11:29,Updated by 908,Phone,Location 108,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,5/4/2016 10:16,10/4/2016 10:59,2.0,2.0,2.0,815.5
INC0003350,C,24/3/2016 18:59,False,2.0,0.0,8.0,False,Caller 396,Opened by  70,7/3/2016 11:28,Created by 47,7/3/2016 11:30,Updated by 908,Phone,Location 204,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,16/3/2016 11:44,24/3/2016 18:59,2.0,2.0,2.0,415.49
INC0003351,C,24/3/2016 18:59,False,1.0,0.0,9.0,False,Caller 4724,Opened by  59,7/3/2016 11:29,Created by 34,7/3/2016 11:33,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,16/3/2016 16:39,24/3/2016 18:59,2.0,2.0,2.0,415.44000000000005
INC0003362,C,4/4/2016 14:59,False,0.0,0.0,13.0,False,Caller 2053,Opened by  468,7/3/2016 11:33,Created by 188,7/3/2016 11:34,Updated by 908,Phone,Location 232,Category 45,Subcategory 150,Symptom 287,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,30/3/2016 14:07,4/4/2016 14:59,2.0,2.0,2.0,675.43
INC0003369,C,24/3/2016 18:59,False,3.0,0.0,9.0,False,Caller 3021,Opened by  59,7/3/2016 11:37,Created by 34,7/3/2016 11:41,Updated by 908,Phone,Location 93,Category 51,Subcategory 182,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 62,16/3/2016 10:37,24/3/2016 18:59,2.0,2.0,3.0,415.29999999999995
INC0003372,C,24/3/2016 18:41,False,1.0,0.0,5.0,False,Caller 3652,Opened by  40,7/3/2016 11:38,Created by 20,7/3/2016 11:41,Updated by 908,Phone,Location 204,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,9/3/2016 12:21,24/3/2016 18:41,2.0,2.0,3.0,415.0
INC0003374,C,24/3/2016 18:50,False,0.0,0.0,4.0,False,Caller 1989,Opened by  191,7/3/2016 11:39,Created by 87,7/3/2016 11:41,Updated by 908,Phone,Location 197,Category 45,Subcategory 229,Symptom 406,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 101,True,False,Do Not Notify,?,CHG0000149,?,?,code 6,Resolved by 91,10/3/2016 14:59,24/3/2016 18:50,2.0,2.0,2.0,415.15000000000003
INC0003381,C,24/3/2016 18:50,False,8.0,0.0,18.0,False,Caller 2018,Opened by  59,7/3/2016 11:44,?,?,Updated by 908,Phone,Location 108,Category 9,Subcategory 164,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,10/3/2016 19:03,24/3/2016 18:50,2.0,2.0,2.0,415.0799999999999
INC0003384,C,24/3/2016 18:59,False,4.0,0.0,10.0,False,Caller 1309,Opened by  70,7/3/2016 11:45,Created by 47,7/3/2016 11:47,Updated by 908,Phone,Location 55,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 177,18/3/2016 12:13,24/3/2016 18:59,2.0,2.0,2.0,415.20000000000005
INC0003385,C,24/3/2016 18:41,False,1.0,0.0,4.0,False,Caller 2268,Opened by  59,7/3/2016 11:45,Created by 34,7/3/2016 11:49,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,9/3/2016 15:44,24/3/2016 18:41,2.0,2.0,2.0,414.86
INC0003388,C,24/3/2016 18:41,False,0.0,0.0,2.0,False,Caller 2414,Opened by  468,7/3/2016 11:46,Created by 188,7/3/2016 11:50,Updated by 908,Phone,Location 161,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/3/2016 12:16,24/3/2016 18:41,2.0,2.0,2.0,414.85
INC0003396,C,24/3/2016 18:59,False,1.0,0.0,10.0,False,Caller 1973,Opened by  59,7/3/2016 11:50,Created by 34,7/3/2016 11:53,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,16/3/2016 16:31,24/3/2016 18:59,2.0,2.0,2.0,415.09999999999997
INC0003398,C,24/3/2016 18:41,False,0.0,1.0,12.0,False,Caller 3088,Opened by  24,7/3/2016 11:50,Created by 13,7/3/2016 11:52,Updated by 908,Phone,Location 204,Category 55,Subcategory 170,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,9/3/2016 11:42,24/3/2016 18:41,2.0,2.0,2.0,414.82000000000005
INC0003425,C,24/3/2016 18:50,False,2.0,0.0,7.0,False,Caller 5348,Opened by  17,7/3/2016 12:01,Created by 10,7/3/2016 12:07,Updated by 908,Phone,Location 93,Category 45,Subcategory 223,Symptom 242,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 165,10/3/2016 14:04,24/3/2016 18:50,2.0,2.0,3.0,414.71999999999997
INC0003427,C,24/3/2016 18:41,False,0.0,0.0,3.0,False,Caller 4550,Opened by  62,7/3/2016 12:01,?,?,Updated by 908,Phone,Location 108,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 189,8/3/2016 01:22,24/3/2016 18:41,2.0,2.0,2.0,414.67
INC0003440,C,23/5/2016 11:07,False,0.0,0.0,5.0,False,Caller 198,Opened by  55,7/3/2016 12:14,Created by 30,7/3/2016 12:31,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,9/3/2016 10:37,23/5/2016 11:07,2.0,2.0,2.0,1846.6
INC0003443,C,2/4/2016 12:59,False,3.0,1.0,21.0,False,Caller 3275,Opened by  301,7/3/2016 12:15,Created by 129,7/3/2016 12:21,Updated by 908,Phone,Location 113,Category 20,Subcategory 125,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,28/3/2016 12:26,2/4/2016 12:59,2.0,2.0,2.0,624.65
INC0003444,C,5/4/2016 10:59,False,4.0,0.0,16.0,False,Caller 4331,Opened by  62,7/3/2016 12:18,?,?,Updated by 908,Phone,Location 142,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 116,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 105,31/3/2016 10:15,5/4/2016 10:59,2.0,2.0,2.0,694.6700000000001
INC0003452,C,24/3/2016 18:41,False,0.0,0.0,4.0,False,Caller 663,Opened by  108,7/3/2016 12:28,?,?,Updated by 908,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,7/3/2016 14:31,24/3/2016 18:41,2.0,2.0,2.0,414.22
INC0003460,C,23/5/2016 11:07,False,0.0,0.0,3.0,False,Caller 4175,Opened by  55,7/3/2016 12:37,Created by 30,7/3/2016 12:48,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,11/3/2016 16:21,23/5/2016 11:07,2.0,2.0,3.0,1846.32
INC0003489,C,24/3/2016 18:50,False,3.0,0.0,11.0,False,Caller 3648,?,7/3/2016 12:57,Created by 89,7/3/2016 13:19,Updated by 908,Phone,Location 161,Category 40,Subcategory 215,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,10/3/2016 15:45,24/3/2016 18:50,2.0,2.0,2.0,413.51
INC0003499,C,24/3/2016 18:41,False,0.0,0.0,12.0,True,Caller 502,Opened by  131,7/3/2016 13:06,?,?,Updated by 908,Phone,Location 204,Category 53,Subcategory 168,Symptom 473,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 103,9/3/2016 17:49,24/3/2016 18:41,1.0,1.0,1.0,413.59000000000003
INC0003502,C,24/3/2016 18:59,False,2.0,0.0,11.0,False,Caller 265,Opened by  386,7/3/2016 13:09,?,?,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,18/3/2016 16:48,24/3/2016 18:59,2.0,2.0,2.0,413.83
INC0003513,C,5/6/2016 09:07,False,7.0,0.0,40.0,False,Caller 3257,Opened by  386,7/3/2016 13:15,Created by 167,7/3/2016 13:25,Updated by 908,Phone,Location 93,Category 34,Subcategory 154,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,31/5/2016 08:50,5/6/2016 09:07,2.0,2.0,2.0,2155.7
INC0003516,C,24/3/2016 18:41,False,4.0,0.0,13.0,False,Caller 1263,Opened by  221,7/3/2016 13:22,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,9/3/2016 11:56,24/3/2016 18:41,2.0,2.0,2.0,413.31
INC0003536,C,24/3/2016 18:41,False,2.0,0.0,5.0,False,Caller 1803,Opened by  59,7/3/2016 13:34,Created by 34,7/3/2016 13:40,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 117,8/3/2016 12:00,24/3/2016 18:41,2.0,2.0,3.0,413.02
INC0003548,C,24/3/2016 18:50,False,1.0,0.0,5.0,False,Caller 1243,Opened by  55,7/3/2016 13:41,Created by 30,7/3/2016 13:57,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 121,14/3/2016 15:52,24/3/2016 18:50,2.0,2.0,2.0,412.89
INC0003553,C,24/3/2016 18:41,False,2.0,0.0,12.0,False,Caller 2032,Opened by  59,7/3/2016 13:44,Created by 34,7/3/2016 13:54,Updated by 908,Phone,Location 205,Category 20,Subcategory 125,Symptom 491,cmdb_ci 11,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,9/3/2016 15:02,24/3/2016 18:41,2.0,2.0,3.0,412.78
INC0003567,C,30/4/2016 10:07,False,0.0,0.0,21.0,False,Caller 3386,Opened by  468,7/3/2016 13:52,Created by 188,7/3/2016 13:55,Updated by 908,Phone,Location 204,Category 46,Subcategory 261,Symptom 258,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 237,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 216,25/4/2016 09:13,30/4/2016 10:07,2.0,2.0,2.0,1292.21
INC0003582,C,24/3/2016 18:41,False,1.0,0.0,4.0,False,Caller 5121,Opened by  59,7/3/2016 14:00,Created by 34,7/3/2016 14:03,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,9/3/2016 13:01,24/3/2016 18:41,2.0,2.0,2.0,412.63
INC0003585,C,28/3/2016 09:59,False,3.0,0.0,12.0,False,Caller 3586,Opened by  40,7/3/2016 14:00,Created by 20,7/3/2016 14:03,Updated by 908,Phone,Location 204,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,23/3/2016 09:26,28/3/2016 09:59,2.0,2.0,2.0,499.94
INC0003586,C,24/3/2016 18:41,False,1.0,0.0,4.0,False,Caller 2138,Opened by  55,7/3/2016 14:01,Created by 30,7/3/2016 14:13,Updated by 908,Phone,Location 91,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 227,7/3/2016 15:03,24/3/2016 18:41,2.0,2.0,1.0,412.46
INC0003597,C,24/3/2016 18:59,False,0.0,0.0,8.0,False,Caller 2105,Opened by  17,7/3/2016 14:07,Created by 10,7/3/2016 14:08,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17/3/2016 08:32,24/3/2016 18:59,2.0,2.0,2.0,412.84999999999997
INC0003607,C,4/4/2016 15:59,False,0.0,0.0,12.0,False,Caller 5129,Opened by  468,7/3/2016 14:12,Created by 188,7/3/2016 14:14,Updated by 908,Phone,Location 96,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,30/3/2016 15:05,4/4/2016 15:59,2.0,2.0,2.0,673.7499999999999
INC0003615,C,2/5/2016 14:07,False,0.0,0.0,23.0,False,Caller 2522,Opened by  468,7/3/2016 14:18,Created by 188,7/3/2016 14:19,Updated by 908,Phone,Location 143,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,27/4/2016 13:52,2/5/2016 14:07,2.0,2.0,2.0,1343.8
INC0003617,C,3/4/2016 17:59,False,0.0,0.0,10.0,False,Caller 5436,Opened by  70,7/3/2016 14:19,Created by 47,7/3/2016 14:23,Updated by 908,Phone,Location 108,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,29/3/2016 17:14,3/4/2016 17:59,2.0,2.0,2.0,651.6
INC0003620,C,24/3/2016 18:41,False,1.0,0.0,7.0,False,Caller 19,Opened by  59,7/3/2016 14:20,Created by 34,7/3/2016 14:25,Updated by 908,Phone,Location 161,Category 26,Subcategory 175,Symptom 581,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 22,8/3/2016 08:26,24/3/2016 18:41,2.0,2.0,2.0,412.26
INC0003623,C,2/4/2016 15:59,False,3.0,0.0,13.0,False,Caller 3766,Opened by  70,7/3/2016 14:23,Created by 47,7/3/2016 14:25,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 532,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 194,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 177,28/3/2016 15:07,2/4/2016 15:59,2.0,2.0,2.0,625.5699999999999
INC0003627,C,24/3/2016 18:59,False,2.0,0.0,8.0,False,Caller 3830,?,7/3/2016 14:25,Created by 89,7/3/2016 14:32,Updated by 908,Phone,Location 35,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:49,24/3/2016 18:59,2.0,2.0,3.0,412.44999999999993
INC0003635,C,24/3/2016 18:41,False,1.0,0.0,5.0,False,Caller 4764,Opened by  59,7/3/2016 14:30,Created by 34,7/3/2016 14:34,Updated by 908,Phone,Location 161,Category 37,Subcategory 135,Symptom 117,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,8/3/2016 09:07,24/3/2016 18:41,2.0,2.0,2.0,412.12
INC0003636,C,24/3/2016 18:41,False,0.0,0.0,3.0,False,Caller 3858,Opened by  59,7/3/2016 14:33,?,?,Updated by 908,Phone,Location 161,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,7/3/2016 15:54,24/3/2016 18:41,2.0,2.0,2.0,412.13
INC0003650,C,24/3/2016 18:41,False,1.0,0.0,4.0,False,Caller 965,Opened by  59,7/3/2016 14:43,Created by 34,7/3/2016 14:46,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/3/2016 08:26,24/3/2016 18:41,2.0,2.0,2.0,411.90999999999997
INC0003655,C,24/3/2016 18:41,False,1.0,0.0,3.0,False,Caller 993,Opened by  59,7/3/2016 14:47,Created by 34,7/3/2016 14:50,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/3/2016 08:20,24/3/2016 18:41,2.0,2.0,1.0,411.85
INC0003656,C,24/3/2016 18:41,False,1.0,0.0,4.0,False,Caller 127,Opened by  59,7/3/2016 14:48,Created by 34,7/3/2016 14:53,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/3/2016 14:40,24/3/2016 18:41,2.0,2.0,2.0,411.79999999999995
INC0003667,C,24/3/2016 18:59,False,9.0,0.0,14.0,False,Caller 5133,Opened by  55,7/3/2016 14:56,Created by 30,7/3/2016 15:01,Updated by 908,Phone,Location 93,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,15/3/2016 09:01,24/3/2016 18:59,2.0,2.0,3.0,411.97
INC0003680,C,24/3/2016 18:59,False,2.0,0.0,10.0,False,Caller 5136,Opened by  59,7/3/2016 15:05,Created by 34,7/3/2016 15:08,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 124,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,15/3/2016 08:45,24/3/2016 18:59,2.0,2.0,2.0,411.85
