incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,duration_phase,preproc_priority,preproc_impact,preproc_urgency
INC0008807,R,15/4/2016 15:36,True,6,0,21,True,Caller 1231,Opened by  397,18/3/2016 13:46,?,?,Updated by 225,Phone,Location 210,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 15:41,20/4/2016 16:07,0.02,2,2,2
INC0008807,R,15/4/2016 15:37,True,6,0,23,True,Caller 1231,Opened by  397,18/3/2016 13:46,?,?,Updated by 225,Phone,Location 210,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 15:41,20/4/2016 16:07,0.07,2,2,2
INC0008807,R,15/4/2016 15:41,True,6,0,25,True,Caller 1231,Opened by  397,18/3/2016 13:46,?,?,Updated by 225,Phone,Location 210,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 15:41,20/4/2016 16:07,120.43,2,2,2
INC0008807,C,20/4/2016 16:07,False,6,0,27,False,Caller 1231,Opened by  397,18/3/2016 13:46,?,?,Updated by 908,Phone,Location 210,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,15/4/2016 15:41,20/4/2016 16:07,0.0,2,2,2
INC0008815,N,18/3/2016 13:57,True,0,0,0,True,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,93.87,2,2,2
INC0008815,N,22/3/2016 11:49,True,1,0,2,True,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 16,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,3.13,2,2,2
INC0008815,A,22/3/2016 14:57,True,1,0,3,True,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 552,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,141.3,2,2,2
INC0008815,A,28/3/2016 12:15,True,1,0,5,True,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 552,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,0.02,2,2,2
INC0008815,R,28/3/2016 12:16,True,1,0,6,True,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 552,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,120.72,2,2,2
INC0008815,C,2/4/2016 12:59,False,1,0,7,False,Caller 4911,Opened by  108,18/3/2016 13:57,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 16,Symptom 463,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 130,28/3/2016 12:16,2/4/2016 12:59,0.0,2,2,2
INC0008867,N,18/3/2016 15:10,True,0,0,0,True,Caller 4638,Opened by  386,18/3/2016 15:04,Created by 167,18/3/2016 15:10,Updated by 723,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/3/2016 17:10,24/3/2016 19:02,1.98,2,2,2
INC0008867,N,18/3/2016 17:09,True,0,0,1,True,Caller 4638,Opened by  386,18/3/2016 15:04,Created by 167,18/3/2016 15:10,Updated by 519,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/3/2016 17:10,24/3/2016 19:02,0.02,2,2,2
INC0008867,N,18/3/2016 17:10,True,0,0,2,True,Caller 4638,Opened by  386,18/3/2016 15:04,Created by 167,18/3/2016 15:10,Updated by 519,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/3/2016 17:10,24/3/2016 19:02,0.0,2,2,2
INC0008867,R,18/3/2016 17:10,True,0,0,3,True,Caller 4638,Opened by  386,18/3/2016 15:04,Created by 167,18/3/2016 15:10,Updated by 519,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/3/2016 17:10,24/3/2016 19:02,145.87,2,2,2
INC0008867,C,24/3/2016 19:02,False,0,0,4,True,Caller 4638,Opened by  386,18/3/2016 15:04,Created by 167,18/3/2016 15:10,Updated by 908,Phone,Location 204,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 126,18/3/2016 17:10,24/3/2016 19:02,0.0,2,2,2
INC0008913,A,18/3/2016 15:58,True,0,0,0,True,Caller 3763,Opened by  360,18/3/2016 15:58,?,?,Updated by 908,Phone,Location 14,Category 46,Subcategory 220,Symptom 545,?,2 - Medium,2 - Medium,3 - Moderate,Group 81,Resolver 175,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,15/4/2016 10:20,20/4/2016 11:07,0.07,2,2,2
INC0008913,W,18/3/2016 16:02,True,1,0,1,True,Caller 3763,Opened by  360,18/3/2016 15:58,?,?,Updated by 713,Phone,Location 14,Category 46,Subcategory 220,Symptom 545,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 158,15/4/2016 10:20,20/4/2016 11:07,0.0,2,2,2
INC0008913,W,18/3/2016 16:02,True,1,0,2,True,Caller 3763,Opened by  360,18/3/2016 15:58,?,?,Updated by 713,Phone,Location 14,Category 46,Subcategory 220,Symptom 545,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,False,Do Not Notify,?,CHG0000361,?,?,code 6,Resolved by 158,15/4/2016 10:20,20/4/2016 11:07,666.3,2,2,2
INC0008913,R,15/4/2016 10:20,True,1,0,12,True,Caller 3763,Opened by  360,18/3/2016 15:58,?,?,Updated by 713,Phone,Location 14,Category 46,Subcategory 220,Symptom 545,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,?,CHG0000361,?,?,code 6,Resolved by 158,15/4/2016 10:20,20/4/2016 11:07,120.78,2,2,2
INC0008913,C,20/4/2016 11:07,False,1,0,13,False,Caller 3763,Opened by  360,18/3/2016 15:58,?,?,Updated by 908,Phone,Location 14,Category 46,Subcategory 220,Symptom 545,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,False,True,Do Not Notify,?,CHG0000361,?,?,code 6,Resolved by 158,15/4/2016 10:20,20/4/2016 11:07,0.0,2,2,2
INC0008914,N,18/3/2016 16:00,True,0,0,0,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 908,Phone,Location 54,Category 46,Subcategory 255,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,1.25,2,2,2
INC0008914,N,18/3/2016 17:15,True,1,0,1,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 653,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,449.65,2,2,2
INC0008914,N,6/4/2016 10:54,True,2,0,8,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 526,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,1.6,2,2,2
INC0008914,N,6/4/2016 12:30,True,2,0,9,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 111,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,12.88,2,2,2
INC0008914,W,7/4/2016 01:23,True,2,0,10,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 727,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,8.73,2,2,2
INC0008914,R,7/4/2016 10:07,True,2,0,11,True,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 44,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,120.87,2,2,2
INC0008914,C,12/4/2016 10:59,False,2,0,12,False,Caller 3067,Opened by  397,18/3/2016 16:00,?,?,Updated by 908,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,7/4/2016 10:07,12/4/2016 10:59,0.0,2,2,2
INC0008937,N,18/3/2016 17:17,True,0,0,0,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 129,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,72.47,2,2,2
INC0008937,N,21/3/2016 17:45,True,0,0,2,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 859,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.0,2,2,2
INC0008937,N,21/3/2016 17:45,True,1,0,3,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 859,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.88,2,2,2
INC0008937,N,21/3/2016 18:38,True,2,0,4,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 131,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,41.13,2,2,2
INC0008937,N,23/3/2016 11:46,True,2,0,5,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 859,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.0,2,2,2
INC0008937,N,23/3/2016 11:46,True,3,0,6,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 859,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.63,2,2,2
INC0008937,A,23/3/2016 12:24,True,3,0,7,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 44,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,28.43,2,2,2
INC0008937,A,24/3/2016 16:50,True,3,0,8,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 60,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,26.9,2,2,2
INC0008937,A,25/3/2016 19:44,True,4,0,9,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 111,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,17.02,2,2,2
INC0008937,A,26/3/2016 12:45,True,4,0,10,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 874,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.0,2,2,2
INC0008937,A,26/3/2016 12:45,True,5,0,11,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 874,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,47.5,2,2,2
INC0008937,A,28/3/2016 12:15,True,5,0,12,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 60,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,29.8,2,2,2
INC0008937,A,29/3/2016 18:03,True,6,0,13,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 131,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,21.65,2,2,2
INC0008937,A,30/3/2016 15:42,True,6,0,14,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 60,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,17.9,2,2,2
INC0008937,A,31/3/2016 09:36,True,6,0,15,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 60,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,22.82,2,2,2
INC0008937,A,1/4/2016 08:25,True,6,0,16,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 60,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,41.23,2,2,2
INC0008937,R,3/4/2016 01:39,True,6,0,17,True,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 746,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,120.33,2,2,2
INC0008937,C,8/4/2016 01:59,False,6,0,18,False,Caller 1622,Opened by  55,18/3/2016 16:54,Created by 30,18/3/2016 17:17,Updated by 908,Phone,Location 43,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 191,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 174,3/4/2016 01:39,8/4/2016 01:59,0.0,2,2,2
INC0008951,R,18/3/2016 17:16,True,0,0,0,True,Caller 3816,Opened by  17,18/3/2016 17:16,?,?,Updated by 908,Phone,Location 51,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 127,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 19:02,145.77,2,2,2
INC0008951,C,24/3/2016 19:02,False,0,0,1,True,Caller 3816,Opened by  17,18/3/2016 17:16,?,?,Updated by 908,Phone,Location 51,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 127,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 19:02,0.0,2,2,2
INC0008978,N,18/3/2016 19:43,True,0,0,0,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 129,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,0.0,2,2,2
INC0008978,N,18/3/2016 19:43,True,1,0,1,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 129,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,13.07,2,2,2
INC0008978,A,19/3/2016 08:47,True,1,0,2,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 60,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,49.27,2,2,2
INC0008978,A,21/3/2016 10:03,True,1,0,3,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 60,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,0.0,2,2,2
INC0008978,W,21/3/2016 10:03,True,1,0,4,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 60,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,23.18,2,2,2
INC0008978,R,22/3/2016 09:14,True,1,0,5,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 60,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,120.75,2,2,2
INC0008978,C,27/3/2016 09:59,False,1,0,6,True,Caller 2737,Opened by  55,18/3/2016 19:39,Created by 30,18/3/2016 19:43,Updated by 908,Phone,Location 51,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 09:14,27/3/2016 09:59,0.0,2,2,2
INC0008981,N,18/3/2016 20:20,True,0,0,0,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 25,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.0,3,2,3
INC0008981,N,18/3/2016 20:20,True,1,0,1,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.72,3,2,3
INC0008981,N,18/3/2016 21:03,True,1,0,2,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.02,3,2,3
INC0008981,A,18/3/2016 21:04,True,1,0,3,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 236,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.28,3,2,3
INC0008981,A,18/3/2016 21:21,True,2,0,4,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 48,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.02,3,2,3
INC0008981,A,18/3/2016 21:22,True,2,0,5,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 111,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,227.55,3,2,3
INC0008981,A,28/3/2016 08:55,True,2,0,9,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 271,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.02,3,2,3
INC0008981,R,28/3/2016 08:56,True,2,0,10,True,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 271,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,120.05,3,2,3
INC0008981,C,2/4/2016 08:59,False,2,0,11,False,Caller 5350,Opened by  47,18/3/2016 20:12,Created by 25,18/3/2016 20:20,Updated by 908,Phone,Location 143,Category 37,Subcategory 285,Symptom 587,?,2 - Medium,1 - High,2 - High,Group 48,Resolver 74,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 67,28/3/2016 08:56,2/4/2016 08:59,0.0,3,2,3
INC0008986,N,18/3/2016 21:40,True,0,0,0,True,Caller 4372,Opened by  58,18/3/2016 21:36,Created by 31,18/3/2016 21:40,Updated by 131,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,21/3/2016 11:14,26/3/2016 11:59,0.05,2,2,2
INC0008986,N,18/3/2016 21:43,True,1,0,1,True,Caller 4372,Opened by  58,18/3/2016 21:36,Created by 31,18/3/2016 21:40,Updated by 131,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,21/3/2016 11:14,26/3/2016 11:59,11.17,2,2,2
INC0008986,N,19/3/2016 08:53,True,2,0,2,True,Caller 4372,Opened by  58,18/3/2016 21:36,Created by 31,18/3/2016 21:40,Updated by 60,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,21/3/2016 11:14,26/3/2016 11:59,50.35,2,2,2
INC0008986,R,21/3/2016 11:14,True,2,0,3,True,Caller 4372,Opened by  58,18/3/2016 21:36,Created by 31,18/3/2016 21:40,Updated by 614,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,21/3/2016 11:14,26/3/2016 11:59,120.75,2,2,2
INC0008986,C,26/3/2016 11:59,False,2,0,4,True,Caller 4372,Opened by  58,18/3/2016 21:36,Created by 31,18/3/2016 21:40,Updated by 908,Phone,Location 108,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 1,Resolved by 143,21/3/2016 11:14,26/3/2016 11:59,0.0,2,2,2
INC0009017,A,19/3/2016 08:02,True,0,0,0,True,Caller 1418,Opened by  17,19/3/2016 08:02,?,?,Updated by 908,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,29/3/2016 16:25,3/4/2016 16:59,59.77,2,2,2
